City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,berezovyy,51.6667,135.7,-6.59,39,10,3.0,RU,1699753815
363,nola,40.922,14.5329,15.35,94,100,1.15,IT,1699753815
364,yaren,-0.5472,166.916,28.38,84,100,13.35,NR,1699753816
365,ancud,-41.8697,-73.8203,6.74,66,8,5.75,CL,1699753607
366,murzuq,25.9155,13.9184,18.95,33,0,1.91,LY,1699753816
367,blagodatnoye,45.3997,42.5867,7.51,92,58,7.86,RU,1699753817
368,alice springs,-23.7,133.8833,33.75,26,40,5.14,AU,1699753817
369,lubang,13.8584,120.124,28.75,74,100,9.03,PH,1699753817
370,hasaki,35.7333,140.8333,11.27,82,100,4.93,JP,1699753818
371,ambodifotatra,-16.9833,49.85,24.94,73,81,9.14,MG,1699753818
372,portland,45.5234,-122.6762,12.47,90,100,2.68,US,1699753818
373,ust-nera,64.5667,143.2,-27.88,95,95,1.3,RU,1699753819
374,zaozersk,69.4005,32.4476,-8.78,97,86,2.2,RU,1699753819
375,orito,0.6766,-76.8771,22.57,94,73,1.66,CO,1699753819
376,arar,30.9753,41.0381,17.01,29,0,2.06,SA,1699753820
377,port macquarie,-31.4333,152.9167,27.72,59,4,7.22,AU,1699753821
378,estebania,18.4577,-70.6435,24.97,83,21,2.78,DO,1699753821
379,ta`u,-14.2336,-169.5144,27.85,80,89,3.56,AS,1699753822
380,cartagena del chaira,1.3349,-74.8429,23.26,96,99,0.72,CO,1699753822
381,yeed,4.55,43.0333,24.19,81,100,4.66,SO,1699753823
382,greymouth,-42.4667,171.2,15.23,62,100,2.55,NZ,1699753823
383,chui,-33.6971,-53.4616,16.19,82,0,2.71,UY,1699753823
384,mugia,43.1041,-9.2179,17.87,94,96,7.62,ES,1699753824
385,hami,42.8,93.45,3.22,27,63,4.04,CN,1699753824
386,ghadamis,30.1337,9.5007,17.11,40,0,3.12,LY,1699753825
387,alaghsas,17.0187,8.0168,24.68,18,1,5.08,NE,1699753825
388,hamilton,39.1834,-84.5333,6.91,71,0,0.45,US,1699753551
389,yeppoon,-23.1333,150.7333,28.88,55,85,6.14,AU,1699753826
390,ashland,40.8167,-82.2665,3.32,90,12,2.13,US,1699753826
391,arraial do cabo,-22.9661,-42.0278,23.37,89,37,9.35,BR,1699753692
392,port hedland,-20.3167,118.5667,29.03,58,0,5.66,AU,1699753658
393,le vauclin,14.5452,-60.8388,28.03,78,75,6.17,MQ,1699753827
394,kosh-agach,50.0,88.6667,-8.72,94,80,0.45,RU,1699753828
395,chibougamau,49.9168,-74.3659,-4.21,100,100,2.06,CA,1699753828
396,princeville,45.7668,-61.2985,3.06,93,75,2.57,CA,1699753828
397,sitka,57.0531,-135.33,4.94,81,40,4.63,US,1699753583
398,tucuma,-0.1833,-50.05,26.22,77,3,3.58,BR,1699753829
399,port alfred,-33.5906,26.891,16.77,76,68,3.58,ZA,1699753546
400,atherton,53.5237,-2.4935,5.41,90,46,0.89,GB,1699753830
401,panaba,21.2833,-88.2667,25.38,89,74,3.12,MX,1699753830
402,lompoc,34.6391,-120.4579,18.9,67,0,2.57,US,1699753830
403,obolensk,54.9774,37.2245,5.52,92,100,5.71,RU,1699753831
404,kostroma,57.7708,40.9344,3.45,92,100,2.24,RU,1699753831
405,mpanda,-6.3655,31.0409,21.38,82,100,0.55,TZ,1699753832
406,tabou,4.423,-7.3528,25.01,88,18,1.26,CI,1699753832
407,skeldon,5.8833,-57.1333,26.3,86,58,3.84,GY,1699753832
408,vorkuta,67.5,64.0,-4.24,96,100,5.0,RU,1699753834
409,obonoma,4.7084,6.7931,25.04,93,100,1.75,NG,1699753834
410,thrissur,10.5167,76.2167,23.99,83,81,2.34,IN,1699753834
411,naze,28.3667,129.4833,18.51,80,100,5.55,JP,1699753734
412,sisimiut,66.9395,-53.6735,-6.84,80,100,5.93,GL,1699753715
413,belyy yar,53.6039,91.3903,-13.06,92,49,0.0,RU,1699753835
414,sao joao da barra,-21.6403,-41.0511,23.86,88,0,7.15,BR,1699753835
415,gerash,27.6652,54.1371,13.08,39,98,0.47,IR,1699753836
416,bubaque,11.2833,-15.8333,28.53,63,75,2.86,GW,1699753836
417,stanovoye,52.7638,38.3582,5.48,74,100,8.35,RU,1699753836
418,arawa,-6.2132,155.5367,29.25,73,79,1.48,PG,1699753837
419,pedernales,18.0384,-71.744,27.53,68,13,3.14,DO,1699753837
420,parnu,58.3859,24.4971,5.05,100,100,2.06,EE,1699753837
421,touros,-5.1989,-35.4608,25.48,70,0,5.9,BR,1699753837
422,dire dawa,9.5931,41.8661,19.86,68,79,1.26,ET,1699753838
423,torghay,49.6339,63.4981,5.19,92,100,6.91,KZ,1699753838
424,geraldton,-28.7667,114.6,24.23,50,0,6.17,AU,1699753839
425,zarghun shahr,32.8473,68.4457,2.3,42,1,1.16,AF,1699753839
426,madang,-5.2246,145.7966,29.65,65,100,3.09,PG,1699753839
427,rumbek,6.802,29.6912,24.93,62,43,1.65,SS,1699753840
428,new ipswich,42.7481,-71.8542,0.39,78,0,0.89,US,1699753840
429,nemuro,43.3236,145.575,5.22,45,0,6.62,JP,1699753840
430,mckenzie,47.7084,-103.4477,6.23,70,0,6.17,US,1699753840
431,khovd,48.0056,91.6419,-6.17,96,92,0.39,MN,1699753841
432,luau,-10.7073,22.2247,18.25,96,100,1.41,AO,1699753841
433,klaksvik,62.2266,-6.589,4.51,58,100,5.92,FO,1699753841
434,mitu,1.1983,-70.1733,23.0,98,39,0.65,CO,1699753842
435,waingapu,-9.6567,120.2641,30.73,62,100,2.89,ID,1699753842
436,aconibe,1.2968,10.9369,19.74,100,100,1.08,GQ,1699753842
437,grand falls-windsor,48.9332,-55.6649,0.84,91,100,4.05,CA,1699753842
438,saerbeck,52.1833,7.6333,6.14,95,75,3.09,DE,1699753843
439,fortuna,40.5982,-124.1573,13.19,86,0,3.09,US,1699753843
440,usinsk,65.9939,57.5281,-4.4,92,100,4.47,RU,1699753843
441,loikaw,19.6742,97.2094,22.83,81,100,0.6,MM,1699753844
442,keren,15.7778,38.4581,18.97,78,21,2.68,ER,1699753844
443,shimoda,34.6667,138.95,12.2,80,100,3.23,JP,1699753844
444,salina cruz,16.1667,-95.2,28.48,61,4,8.94,MX,1699753844
445,gereida,11.2811,25.1414,25.7,62,100,2.0,SD,1699753845
446,giado,31.9582,12.0203,13.67,58,0,2.06,LY,1699753845
447,boone,39.0334,-92.3335,11.14,49,89,3.47,US,1699753846
448,pimentel,-6.8367,-79.9342,20.16,83,0,9.26,PE,1699753847
449,onguday,50.75,86.15,-5.33,94,100,1.68,RU,1699753847
450,berdigestyakh,62.0989,126.6992,-8.64,92,100,5.38,RU,1699753847
451,ascension,30.2169,-90.9001,18.36,91,100,2.9,US,1699753847
452,egersund,58.4513,5.9997,4.49,76,85,3.03,NO,1699753848
453,palmer,42.1584,-72.3287,3.23,79,0,1.54,US,1699753647
454,carutapera,-1.195,-46.02,26.06,76,2,3.17,BR,1699753848
455,kyren,51.6828,102.1408,-7.81,77,2,1.34,RU,1699753848
456,san patricio,28.017,-97.5169,16.02,91,100,2.51,US,1699753849
457,westport,41.1415,-73.3579,8.02,63,0,3.6,US,1699753849
458,yanchep,-31.55,115.6833,23.34,52,100,7.83,AU,1699753849
459,kolonia town,6.964,158.206,31.06,74,100,5.14,FM,1699753850
460,tinajo,29.0788,-13.7081,19.49,77,20,3.09,ES,1699753850
461,serhetabat,35.2799,62.3438,7.43,69,42,1.46,TM,1699753850
462,labrador city,52.9463,-66.9114,-6.05,79,100,3.6,CA,1699753850
463,la passe,45.5549,-0.8967,16.13,85,99,11.65,FR,1699753851
464,queenstown,-31.8976,26.8753,12.8,71,100,2.56,ZA,1699753851
465,ariquemes,-9.9133,-63.0408,27.4,68,98,0.87,BR,1699753851
466,nova vicosa,-17.8919,-39.3719,24.82,81,60,6.85,BR,1699753752
467,sorong,-0.8833,131.25,28.79,74,8,3.22,ID,1699753852
468,beau vallon,-20.4189,57.6953,23.13,88,75,1.54,MU,1699753852
469,thaba nchu,-29.2093,26.839,15.12,50,0,1.71,ZA,1699753852
470,ouadda,8.0777,22.4007,19.96,96,31,0.82,CF,1699753853
471,cooper's town,26.8667,-77.5167,25.84,80,6,4.92,BS,1699753853
472,ola,59.5833,151.2833,-14.42,69,100,3.49,RU,1699753853
473,nykarleby,63.5228,22.5307,-2.27,73,87,5.07,FI,1699753853
474,coahuayana de hidalgo,18.7,-103.6583,25.95,88,88,0.51,MX,1699753854
475,yuza,39.0,139.9167,7.03,91,100,2.88,JP,1699753854
476,oravita,45.0325,21.6894,8.38,88,8,2.28,RO,1699753854
477,frutal,-20.0247,-48.9406,27.59,30,8,0.25,BR,1699753854
478,puerto deseado,-47.7503,-65.8938,6.92,85,100,14.5,AR,1699753855
479,bafra,41.5678,35.9069,22.06,47,100,3.12,TR,1699753855
480,smirnykh,49.75,142.8333,-4.98,68,99,5.29,RU,1699753855
481,barra,-11.0894,-43.1417,25.58,45,49,2.31,BR,1699753856
482,antonio enes,-16.2325,39.9086,23.55,80,7,1.85,MZ,1699753856
483,luanco,43.6152,-5.7934,20.01,63,12,7.93,ES,1699753764
484,qianzhou,28.3167,109.7167,6.96,85,100,2.44,CN,1699753856
485,dobroye,52.8678,39.8109,7.96,71,100,7.52,RU,1699753857
486,nanao,37.05,136.9667,11.88,89,100,4.52,JP,1699753857
487,tofol,5.3248,163.0078,28.88,84,100,3.6,FM,1699753857
488,hotan,37.0997,79.9269,4.46,35,98,1.86,CN,1699753857
489,fereydun kenar,36.6864,52.5225,17.24,73,11,3.85,IR,1699753858
490,lepsy,46.235,78.9456,7.88,63,100,5.17,KZ,1699753858
491,jayapura,-2.5333,140.7,31.66,81,100,1.38,ID,1699753858
492,puerto cabezas,14.0351,-83.3888,26.29,92,100,5.11,NI,1699753858
493,forrest city,35.0081,-90.7898,9.14,55,52,3.73,US,1699753859
494,harsud,22.1,76.7333,18.35,45,0,2.82,IN,1699753859
495,birine,35.635,3.225,12.4,77,7,3.79,DZ,1699753859
496,sabzevar,36.2126,57.6819,12.05,59,100,2.7,IR,1699753860
497,aripuana,-9.1667,-60.6333,26.35,68,53,0.78,BR,1699753860
498,zeya,53.75,127.2667,-8.62,59,100,2.04,RU,1699753861
499,semnan,35.5729,53.3971,12.26,53,99,0.41,IR,1699753861
500,saudarkrokur,65.7461,-19.6394,-0.96,62,100,2.9,IS,1699753861
501,midvagur,62.0511,-7.1939,4.46,75,82,3.09,FO,1699753587
502,reggane,26.7158,0.1714,22.78,27,0,5.31,DZ,1699753862
503,rio claro,-22.4114,-47.5614,26.1,30,4,1.72,BR,1699753862
504,chulakkurgan,43.765,69.1814,5.0,66,10,8.64,KZ,1699753863
505,serowe,-22.3833,26.7167,20.57,40,85,2.71,BW,1699753863
506,teguise,29.0605,-13.564,18.12,77,20,3.09,ES,1699753864
507,al hoceima,35.2433,-3.9309,16.57,72,0,2.57,MA,1699753864
508,neukirchen,50.8667,9.3333,5.91,86,96,2.54,DE,1699753864
509,dubbo,-32.25,148.6167,32.07,31,6,7.2,AU,1699753864
510,minnetonka,44.9133,-93.5033,7.95,70,75,4.47,US,1699753865
511,champerico,14.3,-91.9167,27.55,79,71,2.09,GT,1699753865
512,yelizovo,53.1873,158.3805,1.0,59,75,7.15,RU,1699753866
513,acapulco de juarez,16.8634,-99.8901,27.0,83,0,1.92,MX,1699753866
514,petropavlovsk-kamchatsky,53.0452,158.6483,0.25,98,75,6.0,RU,1699753866
515,homer,59.6425,-151.5483,1.94,65,0,3.6,US,1699753867
516,illizi,26.4833,8.4667,17.42,37,0,0.85,DZ,1699753867
517,gitarama,-2.0744,29.7567,15.7,93,100,1.34,RW,1699753867
518,zouerate,22.7187,-12.4521,22.8,23,9,3.26,MR,1699753868
519,gizo,-8.103,156.8419,27.8,76,94,6.76,SB,1699753868
520,antofagasta,-23.65,-70.4,17.6,75,42,2.97,CL,1699753868
521,box elder,41.5005,-112.8764,7.86,43,92,2.68,US,1699753869
522,umm kaddadah,13.6017,26.6876,25.97,30,90,4.28,SD,1699753869
523,quirihue,-36.2833,-72.5333,4.05,82,0,1.05,CL,1699753869
524,gadzhiyevo,69.2551,33.3362,-7.14,94,97,2.28,RU,1699753870
525,tommot,58.9564,126.2925,-7.17,91,100,6.3,RU,1699753870
526,morada nova,-5.1067,-38.3725,25.39,73,58,3.28,BR,1699753871
527,karonga,-9.9333,33.9333,26.4,65,91,2.55,MW,1699753871
528,kristiansund,63.1115,7.732,2.36,69,0,2.57,NO,1699753871
529,wangqing,43.3218,129.7634,-5.17,44,6,2.62,CN,1699753871
530,uzhur,55.3036,89.8339,-3.08,95,65,2.02,RU,1699753872
531,kijang,35.2442,129.2139,4.85,34,77,3.15,KR,1699753872
532,hobyo,5.3505,48.5268,26.2,86,92,4.17,SO,1699753872
533,magway,20.15,94.9167,26.03,70,32,3.09,MM,1699753873
534,urengoy,65.9667,78.3667,0.18,98,100,7.37,RU,1699753873
535,sola,-13.8833,167.55,26.23,80,100,11.74,VU,1699753873
536,noshiro,40.2039,140.0242,4.46,69,100,1.85,JP,1699753874
537,quellon,-43.1167,-73.6167,5.37,73,72,5.04,CL,1699753874
538,bangassou,4.7413,22.8184,20.3,99,100,0.69,CF,1699753874
539,ust'-kut,56.7938,105.7672,-10.31,69,17,1.34,RU,1699753875
540,arkhangel'sk,64.5401,40.5433,-2.84,92,92,1.14,RU,1699753875
541,qarazhal,48.0078,70.7903,3.48,82,100,8.17,KZ,1699753875
542,kisangani,0.5167,25.2,20.5,97,100,0.3,CD,1699753876
543,tsiombe,-25.3,45.4833,18.46,75,0,3.43,MG,1699753876
544,kourou,5.1552,-52.6478,26.49,84,0,4.08,GF,1699753876
545,dingli,35.8614,14.3822,19.34,72,20,3.09,MT,1699753877
546,faya-largeau,17.9257,19.1043,25.26,25,87,4.94,TD,1699753877
547,zaki biam,7.5167,9.6167,24.64,82,49,2.61,NG,1699753877
548,banikoara,11.2985,2.4386,24.77,28,66,1.38,BJ,1699753877
549,giyani,-23.3025,30.7187,21.56,51,26,2.08,ZA,1699753878
550,talaja,21.35,72.05,24.15,39,19,5.04,IN,1699753878
551,san pedro,14.35,121.0167,32.4,67,20,4.02,PH,1699753878
552,dolinsk,47.35,142.8,-2.65,87,100,1.52,RU,1699753879
553,forster,-32.1667,152.5167,28.54,61,37,5.67,AU,1699753879
554,harstad,68.799,16.5293,-0.34,71,9,5.81,NO,1699753834
555,manokwari,-0.8667,134.0833,28.59,76,100,1.78,ID,1699753879
556,shangqiu,34.45,115.65,5.98,40,6,2.77,CN,1699753763
557,bayganin,48.6947,55.8742,1.22,89,7,3.2,KZ,1699753880
558,pindiga,9.9833,10.9333,22.53,28,40,1.8,NG,1699753881
559,magdalena,14.1999,121.429,30.75,71,55,4.18,PH,1699753881
560,leua,48.2156,18.6071,6.39,80,100,7.59,SK,1699753881
561,nikolayevsk-on-amure,53.1406,140.73,-8.74,63,57,5.89,RU,1699753881
